treat,non_disc,man_disc,opt_disc,period,round,pair,instruct_pg1_time_prop,instruct_pg1_time_resp,instruct_pg2_time_prop,instruct_pg2_time_resp,risk_lvl_prop,risk_lvl_resp,rat_risk_fl_prop,rat_risk_fl_resp,rat_risk_lvl_prop,rat_risk_lvl_resp,ext_rat_risk_fl_prop,ext_rat_risk_fl_resp,ext_rat_risk_lvl_prop,ext_rat_risk_lvl_resp,risk_stage_time_prop,risk_stage_time_resp,instruct_pg3_time_prop,instruct_pg3_time_resp,instruct_pg4_time_prop,instruct_pg4_time_resp,instruct_pg5_time_prop,instruct_pg5_time_resp,offer,disclose,offer_stage_time,accept,accept_stage_time,reveal_stat_pts_fl,reveal_stat_pts_lvl,reveal_offer_fl,reveal_offer_lvl,prop_know_stat_pts_fl,prd_start_stat_pts,prd_end_stat_pts,term_fl,prd_earn_prop,earn_stage_time_prop,prd_earn_resp,earn_stage_time_resp,rnd_earn_prop,rnd_earn_resp
1,1,0,0,28,3,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,0,0,29,0,28,0,,0,,0,75,75,0,0,29,100,29,250,550
1,1,0,0,28,3,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,75,0,28,0,29,0,,0,,1,100,50,0,0,26,100,27,395,405
1,1,0,0,28,3,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,43,0,26,1,28,1,100,1,43,1,100,100,0,57,29,43,28,415,385
1,1,0,0,28,3,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,50,0,28,1,27,1,100,1,50,1,100,100,0,50,25,50,29,536,264
1,1,0,0,28,3,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,1,0,30,1,29,1,75,1,1,0,50,75,0,99,27,1,29,459,341
1,1,0,0,28,3,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,1,0,30,0,27,0,,0,,1,75,25,0,0,29,100,29,297,503
1,1,0,0,28,3,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,11,0,29,1,28,1,100,1,11,1,100,100,0,89,28,11,27,720,80
1,1,0,0,28,3,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,30,0,25,1,27,1,100,1,30,1,100,100,0,70,27,30,30,470,330
1,1,0,0,28,3,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,66,0,27,1,20,1,100,1,66,1,75,100,0,34,29,66,27,304,496
1,1,0,0,28,3,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,75,0,27,1,29,1,75,1,75,0,50,75,0,25,23,75,30,150,650
1,1,0,0,28,3,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,50,0,28,1,29,1,75,1,50,1,50,75,0,50,29,50,29,125,675
1,1,0,0,28,3,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,30,0,28,1,29,1,100,1,30,1,100,100,0,70,25,30,29,328,472
1,1,0,0,28,3,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,50,0,26,1,29,1,50,1,50,0,25,50,0,50,27,50,29,255,545
1,1,0,0,28,3,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,45,0,23,0,28,0,,0,,1,75,25,0,0,28,100,30,287,513
1,1,0,0,28,3,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,52,0,29,0,22,0,,0,,1,100,50,0,0,29,100,30,194,606
1,1,0,0,28,3,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,50,0,31,0,29,0,,0,,0,75,75,0,0,26,100,29,161,639
1,1,0,0,28,3,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,28,0,24,0,,0,,0,100,100,0,0,28,100,28,100,700
1,1,0,0,28,3,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,0,0,30,1,14,1,50,1,0,0,25,50,0,100,26,0,29,300,500
1,1,0,0,28,3,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,50,0,29,1,27,1,75,1,50,1,50,75,0,50,30,50,29,240,560
1,1,0,0,28,3,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,27,1,28,1,100,1,50,1,100,100,0,50,26,50,29,400,400
1,1,0,0,28,3,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,50,0,27,1,27,1,100,1,50,1,100,100,0,50,24,50,29,410,390
1,1,0,0,28,3,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,2,0,30,1,28,1,50,1,2,0,25,50,0,98,29,2,31,481,319
1,1,0,0,28,3,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,50,0,28,1,29,1,75,1,50,1,50,75,0,50,30,50,30,150,650
1,1,0,0,28,3,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,40,0,28,1,28,1,100,1,40,0,100,100,0,60,29,40,29,395,405
1,1,0,0,28,3,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,65,0,30,1,27,1,75,1,65,1,50,75,0,35,29,65,28,457,343
1,1,0,0,28,3,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,1,0,29,1,29,1,75,1,1,1,50,75,0,99,27,1,28,259,541
1,1,0,0,28,3,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,35,0,25,1,28,1,100,1,35,1,100,100,0,65,24,35,30,375,425
1,1,0,0,28,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,140,360
1,1,0,0,28,3,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,10,0,30,0,26,0,,0,,0,100,100,0,0,30,100,30,160,640
2,0,1,0,28,3,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,75,1,26,1,13,1,100,1,75,1,75,100,0,25,29,75,30,195,605
2,0,1,0,28,3,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,50,1,21,1,27,1,75,1,50,0,50,75,0,50,29,50,30,250,550
2,0,1,0,28,3,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,51,1,27,1,15,1,100,1,51,1,75,100,0,49,26,51,27,223,577
2,0,1,0,28,3,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,50,1,29,1,26,1,100,1,50,1,100,100,0,50,28,50,29,365,435
2,0,1,0,28,3,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,25,1,27,0,18,0,,1,25,0,50,0,1,0,26,0,27,354,346
2,0,1,0,28,3,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,75,1,26,0,29,0,,1,75,0,100,100,0,0,29,100,29,50,750
2,0,1,0,28,3,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,74,1,28,0,16,0,,1,74,1,75,75,0,0,29,100,28,135,665
2,0,1,0,28,3,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,40,1,27,1,29,1,100,1,40,1,100,100,0,60,28,40,30,480,320
2,0,1,0,28,3,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,54,1,29,1,26,1,100,1,54,1,75,100,0,46,30,54,30,187,613
2,0,1,0,28,3,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,40,1,29,1,27,1,100,1,40,0,100,100,0,60,30,40,30,330,470
2,0,1,0,28,3,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,35,1,27,0,28,0,,1,35,1,100,50,0,0,29,100,28,247,553
2,0,1,0,28,3,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,40,1,30,1,22,1,100,1,40,0,100,100,0,60,30,40,29,300,500
2,0,1,0,28,3,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,30,1,30,1,100,1,50,1,100,100,0,50,29,50,30,400,400
2,0,1,0,28,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,0,100
2,0,1,0,28,3,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,30,1,25,1,100,1,50,1,100,100,0,50,30,50,30,400,400
2,0,1,0,28,3,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,0,1,29,1,24,1,75,1,0,1,50,75,0,100,30,0,28,300,500
2,0,1,0,28,3,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,27,1,28,1,100,1,50,1,100,100,0,50,30,50,29,400,400
2,0,1,0,28,3,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,28,1,23,1,100,1,50,1,100,100,0,50,29,50,30,303,497
2,0,1,0,28,3,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,30,1,27,1,100,1,50,1,100,100,0,50,30,50,30,400,400
2,0,1,0,28,3,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,54,1,29,0,26,0,,1,54,0,100,50,0,0,29,100,26,193,607
2,0,1,0,28,3,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,30,1,25,1,100,1,50,1,100,100,0,50,29,50,30,400,400
2,0,1,0,28,3,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,40,1,28,1,28,1,75,1,40,0,50,75,0,60,28,40,30,260,540
2,0,1,0,28,3,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,37,1,27,1,28,1,100,1,37,1,100,100,0,63,29,37,29,493,307
2,0,1,0,28,3,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,29,0,25,0,,1,50,0,100,100,0,0,30,100,28,140,660
2,0,1,0,28,3,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,35,1,29,0,28,0,,1,35,1,75,25,0,0,29,100,29,225,575
2,0,1,0,28,3,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,15,1,30,1,27,1,75,1,15,0,50,75,0,85,27,15,29,280,520
2,0,1,0,28,3,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,29,1,28,1,100,1,50,1,100,100,0,50,30,50,29,400,400
2,0,1,0,28,3,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,50,1,30,1,29,1,75,1,50,0,50,75,0,50,30,50,30,200,600
2,0,1,0,28,3,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,40,1,27,0,27,0,,1,40,0,100,50,0,0,30,100,30,117,683
2,0,1,0,28,3,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,80,1,29,0,29,0,,1,80,1,100,50,0,0,28,100,29,115,685
3,0,0,1,28,3,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,55,0,28,1,27,1,100,1,55,1,75,100,0,45,29,55,29,265,535
3,0,0,1,28,3,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,0,0,27,0,28,0,,0,,0,100,100,0,0,30,100,30,75,725
3,0,0,1,28,3,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,50,1,27,1,29,1,50,1,50,0,25,50,0,50,29,50,30,305,495
3,0,0,1,28,3,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,1,0,29,0,28,0,,0,,1,100,50,0,0,28,100,29,361,439
3,0,0,1,28,3,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,50,1,29,1,28,1,100,1,50,1,100,100,0,50,29,50,27,395,405
3,0,0,1,28,3,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,10,0,28,0,26,0,,0,,0,75,75,0,0,30,100,29,260,540
3,0,0,1,28,3,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,20,0,25,1,29,1,75,1,20,0,50,75,0,80,27,20,29,400,400
3,0,0,1,28,3,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,10,0,27,0,26,0,,0,,0,100,50,0,0,29,100,29,325,475
3,0,0,1,28,3,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,0,29,1,27,1,100,1,50,1,100,100,0,50,31,50,29,400,400
3,0,0,1,28,3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,150,250
3,0,0,1,28,3,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,27,1,28,1,100,1,50,1,100,100,0,50,29,50,27,400,400
3,0,0,1,28,3,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,26,0,28,0,,1,50,1,100,100,0,0,27,100,17,340,460
3,0,0,1,28,3,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,27,0,29,0,,1,50,0,100,100,0,0,30,100,27,150,650
3,0,0,1,28,3,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,0,24,0,23,0,,0,,0,75,75,0,0,27,100,29,40,760
3,0,0,1,28,3,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,0,0,26,1,29,1,75,1,0,0,50,75,0,100,29,0,28,300,500
3,0,0,1,28,3,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,55,1,24,0,28,0,,1,55,1,100,50,0,0,29,100,26,228,572
3,0,0,1,28,3,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,28,1,28,1,100,1,50,1,100,100,0,50,29,50,27,400,400
3,0,0,1,28,3,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,49,0,26,0,28,0,,0,,1,75,25,0,0,29,100,28,409,391
3,0,0,1,28,3,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,50,1,25,1,24,1,50,1,50,0,25,50,0,50,29,50,29,80,720
3,0,0,1,28,3,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,55,1,29,1,28,1,100,1,55,1,75,100,0,45,29,55,29,290,510
3,0,0,1,28,3,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,27,0,28,0,,1,50,1,100,100,0,0,29,100,29,265,535
3,0,0,1,28,3,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,50,0,26,0,28,0,,0,,1,100,50,0,0,26,100,28,480,320
3,0,0,1,28,3,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,51,1,19,1,28,1,75,1,51,0,50,75,0,49,27,51,30,272,528
3,0,0,1,28,3,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,50,1,28,1,27,1,100,1,50,1,75,100,0,50,29,50,30,360,440
3,0,0,1,28,3,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,29,1,24,1,50,1,0,0,25,50,0,100,29,0,29,220,580
3,0,0,1,28,3,86,87,55,112,78,8,0,0,1,,0,1,1,9,0,30,62,78,71,72,60,61,51,40,1,14,1,24,1,100,1,40,1,100,100,0,60,29,40,30,345,455
3,0,0,1,28,3,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,17,0,28,1,25,1,100,1,17,0,75,100,0,83,26,17,28,264,536
3,0,0,1,28,3,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,200,300
3,0,0,1,28,3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,165,335
1,1,0,0,29,3,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,100,0,28,1,28,1,100,1,100,1,100,100,0,0,29,100,29,315,585
1,1,0,0,29,3,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,0,0,29,0,28,0,,0,,0,75,75,0,0,30,100,30,250,650
1,1,0,0,29,3,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,20,0,29,1,28,1,75,1,20,0,50,75,0,80,29,20,29,475,425
1,1,0,0,29,3,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,53,0,27,0,29,0,,0,,1,100,100,0,0,26,100,25,415,485
1,1,0,0,29,3,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,1,0,29,1,29,1,100,1,1,1,100,100,0,99,29,1,30,635,265
1,1,0,0,29,3,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,25,0,30,0,23,0,,0,,1,75,25,0,0,29,100,29,459,441
1,1,0,0,29,3,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,1,0,29,1,27,1,50,1,1,0,25,50,0,99,27,1,29,396,504
1,1,0,0,29,3,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,20,0,28,1,28,1,100,1,20,1,100,100,0,80,28,20,30,800,100
1,1,0,0,29,3,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,30,0,22,0,28,0,,0,,1,100,50,0,0,27,100,28,470,430
1,1,0,0,29,3,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,44,0,27,1,22,1,100,1,44,1,100,100,0,56,29,44,30,360,540
1,1,0,0,29,3,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,1,0,28,0,30,0,,0,,1,75,25,0,0,30,100,30,150,750
1,1,0,0,29,3,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,0,0,29,0,28,0,,0,,1,75,25,0,0,29,100,29,125,775
1,1,0,0,29,3,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,30,0,27,0,28,0,,0,,1,100,50,0,0,28,100,27,328,572
1,1,0,0,29,3,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,65,0,22,1,28,1,75,1,65,1,50,75,0,35,28,65,29,290,610
1,1,0,0,29,3,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,11,0,29,1,30,1,50,1,11,0,25,50,0,89,23,11,29,376,524
1,1,0,0,29,3,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,53,0,27,1,27,1,75,1,53,0,50,75,0,47,26,53,29,241,659
1,1,0,0,29,3,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,0,0,30,0,28,0,,0,,0,75,75,0,0,27,100,28,161,739
1,1,0,0,29,3,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,30,0,28,0,,0,,0,100,50,0,0,28,100,30,100,800
1,1,0,0,29,3,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,0,0,30,1,25,1,75,1,0,1,50,75,0,100,28,0,30,400,500
1,1,0,0,29,3,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,50,0,30,0,29,0,,0,,1,75,25,0,0,28,100,30,240,660
1,1,0,0,29,3,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,28,1,29,1,100,1,50,1,100,100,0,50,29,50,28,450,450
1,1,0,0,29,3,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,50,0,28,0,28,0,,0,,1,100,100,0,0,11,100,29,410,490
1,1,0,0,29,3,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,2,0,31,1,28,1,75,1,2,1,50,75,0,98,30,2,31,579,321
1,1,0,0,29,3,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,50,0,28,0,30,0,,0,,1,75,25,0,0,30,100,30,150,750
1,1,0,0,29,3,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,40,0,27,1,27,1,100,1,40,1,100,100,0,60,29,40,29,455,445
1,1,0,0,29,3,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,5,0,29,0,25,0,,0,,1,75,75,0,0,29,100,30,457,443
1,1,0,0,29,3,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,30,0,29,0,28,0,,0,,1,75,75,0,0,29,100,29,259,641
1,1,0,0,29,3,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,50,0,22,0,26,0,,0,,1,100,50,0,0,27,100,30,375,525
1,1,0,0,29,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,140,360
1,1,0,0,29,3,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,50,0,30,0,28,0,,0,,0,100,50,0,0,30,100,30,160,740
2,0,1,0,29,3,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,80,1,30,0,24,0,,1,80,1,100,50,0,0,29,100,29,195,705
2,0,1,0,29,3,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,50,1,27,1,24,1,100,1,50,1,75,100,0,50,28,50,30,300,600
2,0,1,0,29,3,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,50,1,27,0,27,0,,1,50,1,100,50,0,0,28,100,28,223,677
2,0,1,0,29,3,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,45,1,17,0,26,0,,1,45,1,100,100,0,0,26,100,27,365,535
2,0,1,0,29,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,354,346
2,0,1,0,29,3,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,80,1,22,0,29,0,,1,80,0,100,100,0,0,29,100,29,50,850
2,0,1,0,29,3,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,85,1,27,1,20,1,100,1,85,0,75,100,0,15,29,85,29,150,750
2,0,1,0,29,3,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,40,1,28,1,29,1,100,1,40,1,100,100,0,60,30,40,30,540,360
2,0,1,0,29,3,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,54,1,27,1,17,1,100,1,54,1,100,100,0,46,29,54,30,233,667
2,0,1,0,29,3,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,40,1,19,1,27,1,100,1,40,1,100,100,0,60,29,40,29,390,510
2,0,1,0,29,3,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,29,1,27,1,25,1,75,1,29,0,50,75,0,71,29,29,29,318,582
2,0,1,0,29,3,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,40,1,28,0,28,0,,1,40,1,100,100,0,0,29,100,29,300,600
2,0,1,0,29,3,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,30,1,25,1,100,1,50,1,100,100,0,50,29,50,29,450,450
2,0,1,0,29,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,0,100
2,0,1,0,29,3,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,29,0,28,0,,1,50,1,100,50,0,0,28,100,30,400,500
2,0,1,0,29,3,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,51,1,28,1,27,1,100,1,51,1,75,100,0,49,29,51,30,349,551
2,0,1,0,29,3,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,26,1,28,1,100,1,50,1,100,100,0,50,30,50,30,450,450
2,0,1,0,29,3,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,51,1,25,1,27,1,100,1,51,1,100,100,0,49,24,51,29,352,548
2,0,1,0,29,3,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,30,1,26,1,100,1,50,1,100,100,0,50,30,50,29,450,450
2,0,1,0,29,3,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,55,1,30,1,24,1,75,1,55,0,50,75,0,45,27,55,24,238,662
2,0,1,0,29,3,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,29,0,21,0,,1,50,1,100,100,0,0,29,100,30,400,500
2,0,1,0,29,3,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,40,1,29,0,28,0,,1,40,1,75,75,0,0,29,100,30,260,640
2,0,1,0,29,3,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,37,1,27,1,29,1,100,1,37,1,100,100,0,63,28,37,29,556,344
2,0,1,0,29,3,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,29,0,24,0,,1,50,0,100,50,0,0,30,100,29,140,760
2,0,1,0,29,3,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,45,1,28,1,28,1,50,1,45,0,25,50,0,55,24,45,30,280,620
2,0,1,0,29,3,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,25,1,29,0,26,0,,1,25,1,75,75,0,0,30,100,29,280,620
2,0,1,0,29,3,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,30,0,29,0,,1,50,1,100,50,0,0,28,100,25,400,500
